state,ragender,pro,iter
1,2,0.4625268498790651,234
2,1,0.05470894495375064,234
2,2,0.060367689913283486,234
1,1,0.4238705613924017,235
1,2,0.4665618065482243,235
2,1,0.049583379190616,235
2,2,0.05998425286875794,235
1,1,0.4245984127540026,236
1,2,0.45626160593777293,236
2,1,0.05478161557889652,236
2,2,0.06435836572932789,236
1,1,0.4210381328538462,237
1,2,0.4627796904260254,237
2,1,0.056464891010317764,237
2,2,0.0597172857098106,237
1,1,0.42792049873525206,238
1,2,0.45866698158545227,238
2,1,0.05148591496950218,238
2,2,0.06192660470979352,238
1,1,0.4294780448854211,239
1,2,0.46033753000601724,239
2,1,0.04999799094836218,239
2,2,0.0601864341601995,239
1,1,0.4293773576353592,240
1,2,0.46211454309751193,240
2,1,0.047580677269765,240
2,2,0.06092742199736386,240
1,1,0.42260263167330486,241
1,2,0.46518005272768753,241
2,1,0.05224600811172627,241
2,2,0.059971307487281376,241
1,1,0.4282716032369742,242
1,2,0.4526994568460734,242
2,1,0.05488604031240618,242
2,2,0.06414289960454621,242
1,1,0.41920151332191563,243
1,2,0.46264623308265374,243
2,1,0.057718873199078896,243
2,2,0.06043338039635171,243
1,1,0.42356895681421575,244
1,2,0.46421446624640794,244
2,1,0.05517817690344265,244
2,2,0.05703840003593367,244
1,1,0.4333780260004657,245
1,2,0.4510005297423518,245
2,1,0.05755062090178521,245
2,2,0.058070823355397275,245
1,1,0.43104851228478624,246
1,2,0.4586269358129999,246
2,1,0.05231809176332726,246
2,2,0.05800646013888659,246
1,1,0.4280610722568225,247
1,2,0.45044894393239576,247
2,1,0.05839006567353468,247
2,2,0.06309991813724705,247
1,1,0.43169285966059856,248
1,2,0.45810459936589815,248
2,1,0.04964713281467366,248
2,2,0.060555408158829635,248
1,1,0.42924521611181676,249
1,2,0.4614282714223008,249
2,1,0.04827713670787809,249
2,2,0.06104937575800438,249
1,1,0.4219356957526435,250
1,2,0.4679429777646812,250
2,1,0.05218465421257032,250
2,2,0.05793667227010498,250
1,1,0.42737598978513364,251
1,2,0.4604060891818569,251
2,1,0.05382683997616423,251
2,2,0.05839108105684525,251
1,1,0.4301433676415674,252
1,2,0.45885009010524813,252
2,1,0.05121876528811248,252
2,2,0.05978777696507196,252
1,1,0.4262324843033017,253
1,2,0.4612372108476539,253
2,1,0.051209971964720984,253
2,2,0.06132033288432341,253
1,1,0.4320183413541967,254
1,2,0.45865267771157087,254
2,1,0.04867647706108717,254
2,2,0.06065250387314524,254
1,1,0.42438627543769486,255
1,2,0.46073631860152076,255
2,1,0.05341217192730105,255
2,2,0.06146523403348331,255
1,1,0.4263666757706511,256
1,2,0.45505411670139384,256
2,1,0.05539122999972069,256
2,2,0.06318797752823434,256
1,1,0.423973486727744,257
1,2,0.4641054759549796,257
2,1,0.05139079700261766,257
2,2,0.0605302403146588,257
1,1,0.42388799356184126,258
1,2,0.46426854471258294,258
2,1,0.05322937669666081,258
2,2,0.05861408502891498,258
1,1,0.4225354371111539,259
1,2,0.4622883597606943,259
2,1,0.05432139175425436,259
2,2,0.06085481137389743,259
1,1,0.4319614301615568,260
1,2,0.4581846489064775,260
2,1,0.05131852095162946,260
2,2,0.05853539998033625,260
1,1,0.42096776732064356,261
1,2,0.4655668489661177,261
2,1,0.05360059025478771,261
2,2,0.05986479345845102,261
1,1,0.428245573724282,262
1,2,0.45239413206145823,262
2,1,0.05386904520030669,262
2,2,0.06549124901395305,262
1,1,0.41864493096680094,263
1,2,0.4669516646113402,263
2,1,0.05072114312288244,263
2,2,0.06368226129897643,263
1,1,0.4239622715208186,264
1,2,0.465101606787706,264
2,1,0.04954428931790898,264
2,2,0.061391832373566387,264
1,1,0.41335421500255093,265
1,2,0.4736614345972674,265
2,1,0.05122862255193164,265
2,2,0.061755727848250036,265
1,1,0.4293024829257913,266
1,2,0.4555227681591879,266
2,1,0.05173174720900933,266
2,2,0.06344300170601144,266
1,1,0.4324635969612761,267
1,2,0.4560135009976111,267
2,1,0.05090252589568812,267
2,2,0.06062037614542463,267
1,1,0.42753704887426214,268
1,2,0.4633559893122874,268
2,1,0.04954477276839026,268
2,2,0.059562189045060256,268
1,1,0.41908273050239064,269
1,2,0.4725741142409295,269
2,1,0.05337583511774082,269
2,2,0.05496732013893904,269
1,1,0.4206014227260094,270
1,2,0.4613068527717654,270
2,1,0.056991390734638395,270
2,2,0.06110033376758673,270
1,1,0.42771333898086333,271
1,2,0.4590932240973793,271
2,1,0.05348801277019391,271
2,2,0.05970542415156342,271
1,1,0.4209441659385543,272
1,2,0.46720046767485096,272
2,1,0.05055510092361576,272
2,2,0.06130026546297893,272
1,1,0.42353104101412753,273
1,2,0.46437251431018123,273
2,1,0.05045520107103613,273
2,2,0.06164124360465511,273
1,1,0.4180715654426965,274
1,2,0.4608228751296997,274
2,1,0.05835171265494538,274
2,2,0.06275384677265838,274
1,1,0.4226860782828233,275
1,2,0.46519988588439687,275
2,1,0.05177349311852608,275
2,2,0.06034054271425377,275
1,1,0.41853246979791914,276
1,2,0.46735448913146554,276
2,1,0.05127218107082606,276
2,2,0.06284085999978926,276
1,1,0.41019230576215715,277
1,2,0.4731425784283306,277
2,1,0.05459155111635442,277
2,2,0.06207356469315786,277
1,1,0.4196009112941155,278
1,2,0.4674239216799481,278
2,1,0.05344647988492778,278
2,2,0.059528687141008604,278
1,1,0.42817941739182236,279
1,2,0.45701505115839364,279
2,1,0.051706642620821835,279
2,2,0.06309888882896218,279
1,1,0.4310633728502622,280
1,2,0.46053114897598957,280
2,1,0.04789985393828193,280
2,2,0.060505624235466314,280
1,1,0.425115032759092,281
1,2,0.4614275018572961,281
2,1,0.05270663881813678,281
2,2,0.06075082656547513,281
1,1,0.424679352262174,282
1,2,0.46106884267590714,282
2,1,0.055096789307396477,282
2,2,0.059155015754522346,282
1,1,0.4249085475974074,283
1,2,0.45762026089942603,283
2,1,0.055806470795085564,283
2,2,0.061664720708080975,283
1,1,0.42748729838528055,284
1,2,0.4622428009535082,284
2,1,0.051608973735018486,284
2,2,0.05866092692619276,284
1,1,0.4331847061784458,285
1,2,0.4542943829567245,285
2,1,0.05322624964971991,285
2,2,0.05929466121510986,285
1,1,0.4277404116057073,286
1,2,0.45848365045629325,286
2,1,0.05418676983791928,286
2,2,0.059589168100080164,286
1,1,0.42282725574564,287
1,2,0.46659142152761435,287
2,1,0.05037398648046583,287
2,2,0.06020733624627984,287
1,1,0.43219289009996426,288
1,2,0.4547381044340147,288
2,1,0.05321656974134955,288
2,2,0.05985243572467154,288
1,1,0.43286577761321127,289
1,2,0.4595655651404549,289
2,1,0.04982974535936231,289
2,2,0.05773891188697154,289
1,1,0.4257140900011562,290
1,2,0.46222592447618355,290
2,1,0.051533953672922274,290
2,2,0.060526031849737975,290
1,1,0.4217722645889023,291
1,2,0.4598354094393725,291
2,1,0.05691964800450019,291
2,2,0.06147267796722499,291
1,1,0.44333747442620686,292
1,2,0.4512564822720893,292
2,1,0.051585520646956415,292
2,2,0.05382052265474742,292
1,1,0.4250608502814783,293
1,2,0.46415582892117335,293
2,1,0.049073259816637634,293
2,2,0.061710060980710774,293
1,1,0.4152552529660506,294
1,2,0.46615021873955564,294
2,1,0.05443514224359544,294
2,2,0.06415938605079828,294
1,1,0.424337121929202,295
1,2,0.46447269207266634,295
2,1,0.04776057682665714,295
2,2,0.06342960917147455,295
1,1,0.425962592236807,296
1,2,0.4568636607076147,296
2,1,0.05384168774384246,296
2,2,0.06333205931173586,296
1,1,0.42742987704952246,297
1,2,0.4552481055668462,297
2,1,0.056168935447150355,297
2,2,0.06115308193648095,297
1,1,0.4210869979791236,298
1,2,0.46382833275316865,298
2,1,0.05281972838044746,298
2,2,0.06226494088726028,298
1,1,0.4195312777277774,299
1,2,0.4648081180157511,299
2,1,0.05556105545754558,299
2,2,0.06009954879892596,299
1,1,0.4247768924288916,300
1,2,0.46042004543572673,300
2,1,0.05545075801848419,300
2,2,0.059352304116897465,300
1,1,0.4350417450919871,301
1,2,0.45473062530133307,301
2,1,0.049923448911239766,301
2,2,0.06030418069544003,301
1,1,0.42422546639908837,302
1,2,0.46693042068985807,302
2,1,0.04722753358261078,302
2,2,0.061616579328442764,302
1,1,0.42667595460367785,303
1,2,0.4641704386039867,303
2,1,0.05011821221685961,303
2,2,0.059035394575475846,303
1,1,0.4148838676637068,304
1,2,0.4775701383210872,304
2,1,0.05016504977433225,304
2,2,0.057380944240873775,304
1,1,0.44078673691921566,305
1,2,0.44961958195120333,305
2,1,0.05043068383676602,305
2,2,0.05916299729281497,305
1,1,0.41710423937778474,306
1,2,0.46858680289850685,306
2,1,0.05297394786918879,306
2,2,0.06133500985451962,306
1,1,0.4218125631523659,307
1,2,0.4655314837612723,307
2,1,0.052800305346680135,307
2,2,0.059855647739681654,307
1,1,0.4206764804909073,308
1,2,0.4643415309910348,308
2,1,0.05098515890569575,308
2,2,0.06399682961236215,308
1,1,0.4318133298680069,309
1,2,0.45451276663228085,309
2,1,0.05212619167326118,309
2,2,0.0615477118264511,309
1,1,0.4336009901609702,310
1,2,0.45688819950873977,310
2,1,0.05229366911995012,310
2,2,0.05721714121033991,310
1,1,0.4159515876163494,311
1,2,0.46279048319895366,311
2,1,0.053769800444289674,311
2,2,0.0674881287404072,311
1,1,0.4270636763430952,312
1,2,0.45729527598081277,312
2,1,0.05313250113222371,312
2,2,0.06250854654386828,312
1,1,0.435097404116828,313
1,2,0.4530462423535985,313
2,1,0.0541261498922406,313
2,2,0.057730203637332854,313
1,1,0.4288068609731728,314
1,2,0.4549032055495437,314
2,1,0.05791199776278833,314
2,2,0.05837793571449517,314
1,1,0.4119897069510436,315
1,2,0.4634373280220727,315
2,1,0.06007862952525645,315
2,2,0.06449433550162723,315
1,1,0.43028535667609086,316
1,2,0.4509000656321048,316
2,1,0.055693684389540074,316
2,2,0.06312089330226428,316
1,1,0.42006869553821674,317
1,2,0.4737987349218252,317
2,1,0.050786633164891626,317
2,2,0.05534593637506641,317
1,1,0.4290641252976316,318
1,2,0.4586101261707937,318
2,1,0.051577260054203974,318
2,2,0.060748488477370736,318
1,1,0.43009925075091787,319
1,2,0.4562030576461338,319
2,1,0.05242040830838418,319
2,2,0.061277283294564146,319
1,1,0.42557648136223264,320
1,2,0.4685516374697554,320
2,1,0.05351100332361991,320
2,2,0.05236087784439202,320
1,1,0.42571149180970397,321
1,2,0.45915036276710036,321
2,1,0.04780300942045476,321
2,2,0.06733513600274088,321
1,1,0.42659591883623427,322
1,2,0.451155020508908,322
2,1,0.05523181280856324,322
2,2,0.06701724784629451,322
1,1,0.43428779671650275,323
1,2,0.45019018119393733,323
2,1,0.05241300943140323,323
2,2,0.06310901265815669,323
1,1,0.41852436473694987,324
1,2,0.46597290014689363,324
2,1,0.05096829403744314,324
2,2,0.06453444107871337,324
1,1,0.4160734518042652,325
1,2,0.46999004332965977,325
2,1,0.0539055173138647,325
2,2,0.060030987552210355,325
1,1,0.41767920929984176,326
1,2,0.46319270573105453,326
2,1,0.055323860947145954,326
2,2,0.06380422402195772,326
1,1,0.42200646465207764,327
1,2,0.4683827686660414,327
2,1,0.0498190065042044,327
2,2,0.05979176017767661,327
1,1,0.4315586202792766,328
1,2,0.46122684016713184,328
2,1,0.049324727029489875,328
2,2,0.057889812524101726,328
1,1,0.429532013963769,329
1,2,0.4649597418973685,329
2,1,0.04770876144829567,329
2,2,0.05779948269056683,329
1,1,0.4359309967904694,330
1,2,0.4523346396946782,330
2,1,0.050927522332986426,330
2,2,0.06080684118186591,330
1,1,0.4190472975386981,331
1,2,0.4683289958987739,331
2,1,0.05052547183990206,331
2,2,0.06209823472262594,331
1,1,0.42769503627014127,332
1,2,0.46058965791424267,332
2,1,0.04928081021959811,332
2,2,0.062434495596017964,332
1,1,0.42045590358389806,333
1,2,0.46425245398854276,333
2,1,0.05724610703751121,333
2,2,0.05804553539004799,333
1,1,0.4154863220390392,334
1,2,0.471420861574253,334
2,1,0.0530268524606683,334
2,2,0.06006596392603948,334
1,1,0.42589840580767185,335
1,2,0.4591445311414382,335
2,1,0.05526453931815806,335
2,2,0.059692523732731866,335
1,1,0.4187862980415057,336
1,2,0.4664353355202359,336
2,1,0.048382616700618664,336
2,2,0.0663957497376397,336
1,1,0.42733415876609493,337
1,2,0.4572891306095092,337
2,1,0.05500491641610406,337
2,2,0.06037179420829178,337
1,1,0.420189744344111,338
1,2,0.4669857467985103,338
2,1,0.05262325792128873,338
2,2,0.06020125093608996,338
1,1,0.4128226835069162,339
1,2,0.4749157074804645,339
2,1,0.05329901223241876,339
2,2,0.05896259678020052,339
1,1,0.4197958156990554,340
1,2,0.4594435721963445,340
2,1,0.056373067522330775,340
2,2,0.06438754458226932,340
1,1,0.41981011634507265,341
1,2,0.46548906857898636,341
2,1,0.05434652831007259,341
2,2,0.06035428676586839,341
1,1,0.42241774782378444,342
1,2,0.46409148539972006,342
2,1,0.054642341901887756,342
2,2,0.05884842487460772,342
1,1,0.42061178387803916,343
1,2,0.4638044823648808,343
2,1,0.05146479113773787,343
2,2,0.06411894261934212,343
1,1,0.4313888275068319,344
1,2,0.45594487975497966,344
2,1,0.05158819513236077,344
2,2,0.061078097605827684,344
1,1,0.4136213372274084,345
1,2,0.47024519079058874,345
2,1,0.053807402662442855,345
2,2,0.062326069319560036,345
1,1,0.42207863088973696,346
1,2,0.46671408221369104,346
2,1,0.05067568021638208,346
2,2,0.06053160668018992,346
1,1,0.4201187812312751,347
1,2,0.4621030110407787,347
2,1,0.05443842682596537,347
2,2,0.06333978090198077,347
1,1,0.4290328601490238,348
1,2,0.4572439678874364,348
2,1,0.051319934714444564,348
2,2,0.06240323724909521,348
1,1,0.41896898172006436,349
1,2,0.45825131486833237,349
2,1,0.055470702255780116,349
2,2,0.06730900115582315,349
1,1,0.42144390243438506,350
1,2,0.46474571982336266,350
2,1,0.05046852179599779,350
2,2,0.0633418559462545,350
1,1,0.4279167233899765,351
1,2,0.45371073394119604,351
2,1,0.054893626426124796,351
2,2,0.06347891624270267,351
1,1,0.42064611795980444,352
1,2,0.46179317850879154,352
2,1,0.05580260761117051,352
2,2,0.06175809592023352,352
1,1,0.4190208168958733,353
1,2,0.4680844416135646,353
2,1,0.05621032640783743,353
2,2,0.05668441508272473,353
1,1,0.4274613492895602,354
1,2,0.45770482532441675,354
2,1,0.05531044328310187,354
2,2,0.059523382102921144,354
1,1,0.4169164026404285,355
1,2,0.473532339727525,355
2,1,0.05124062119063505,355
2,2,0.058310636441411434,355
1,1,0.4331576800272919,356
1,2,0.4544930651730114,356
2,1,0.055794611851153114,356
2,2,0.05655464294854358,356
1,1,0.4202581975471328,357
1,2,0.46812188324689696,357
2,1,0.057517737110986795,357
2,2,0.05410218209498349,357
1,1,0.4105543638215583,358
1,2,0.46675981002361255,358
2,1,0.06181451958592246,358
2,2,0.06087130656890669,358
1,1,0.43008021985104417,359
1,2,0.46070313765291276,359
2,1,0.05184065284047685,359
2,2,0.05737598965556626,359
1,1,0.43203932884381646,360
1,2,0.4602663714591593,360
2,1,0.05033598380353051,360
2,2,0.05735831589349375,360
1,1,0.4330534480207542,361
1,2,0.45302015686179115,361
2,1,0.05317156805320941,361
2,2,0.06075482706424531,361
1,1,0.4385358609380606,362
1,2,0.4542489584819533,362
2,1,0.04838446658992911,362
2,2,0.05883071399005703,362
1,1,0.44104318814966365,363
1,2,0.44041619351182826,363
2,1,0.05510588943994069,363
2,2,0.06343472889856744,363
1,1,0.42062968634485065,364
1,2,0.4663429095934955,364
2,1,0.05273501876900079,364
2,2,0.06029238529265305,364
1,1,0.41866024459322637,365
1,2,0.4650681428493627,365
2,1,0.0526713413431507,365
2,2,0.06360027121426026,365
1,1,0.41837511919629766,366
1,2,0.46758937367122916,366
2,1,0.05061559513462905,366
2,2,0.06341991199784412,366
1,1,0.42242167907684336,367
1,2,0.4586113577843678,367
2,1,0.05731317400933134,367
2,2,0.061653789129457494,367
1,1,0.411542039384993,368
1,2,0.46959032644575105,368
2,1,0.05785003186742049,368
2,2,0.06101760230183549,368
1,1,0.4331565451093273,369
1,2,0.45560917601367806,369
2,1,0.05052113384519389,369
2,2,0.06071314503180079,369
1,1,0.42863536032234645,370
1,2,0.4633491965608769,370
2,1,0.0487981009073905,370
2,2,0.05921734220938615,370
1,1,0.4238375381295619,371
1,2,0.465239492479651,371
2,1,0.05260917151291792,371
2,2,0.05831379787786919,371
1,1,0.4189054927195283,372
1,2,0.46944659626873103,372
2,1,0.054164669101122026,372
2,2,0.057483241910618627,372
1,1,0.42303521042105513,373
1,2,0.46497599528260225,373
2,1,0.054310853355258586,373
2,2,0.05767794094108405,373
1,1,0.41706699025395133,374
1,2,0.46484543892280683,374
2,1,0.055902160314662205,374
2,2,0.06218541050857963,374
1,1,0.4323677363245366,375
1,2,0.4563116156733403,375
2,1,0.05235440175834045,375
2,2,0.058966246243782654,375
1,1,0.42776572917765415,376
1,2,0.46170285761878826,376
2,1,0.05349718572689238,376
2,2,0.05703422747666521,376
1,1,0.42539086676502813,377
1,2,0.4616450643858802,377
2,1,0.05103765739522412,377
2,2,0.06192641145386755,377
1,1,0.43112439475915004,378
1,2,0.4572278164605302,378
2,1,0.05064916899426851,378
2,2,0.060998619786051284,378
1,1,0.43311544798447527,379
1,2,0.4576285245081343,379
2,1,0.04986407290486908,379
2,2,0.059391954602521356,379
1,1,0.4278015337488911,380
1,2,0.45568092120468506,380
2,1,0.049182451565756805,380
2,2,0.06733509348066698,380
1,1,0.4189801234805878,381
1,2,0.46962126165706425,381
2,1,0.04940265888572221,381
2,2,0.06199595597662574,381
1,1,0.4343106648231458,382
1,2,0.4525052425951079,382
2,1,0.0481910314816671,382
2,2,0.06499306110007921,382
1,1,0.4273958296102257,383
1,2,0.45324379294668443,383
2,1,0.055101691929768055,383
2,2,0.06425868551332183,383
1,1,0.4295505307167523,384
1,2,0.4610418141168349,384
2,1,0.05062652149842926,384
2,2,0.05878113366798355,384
1,1,0.4186590118498309,385
1,2,0.468367895209155,385
2,1,0.050075717390445126,385
2,2,0.06289737555056898,385
1,1,0.4166667112269361,386
1,2,0.4685592541965525,386
2,1,0.054018082676173335,386
2,2,0.06075595190033804,386
1,1,0.43598324510345,387
1,2,0.45387475087346335,387
2,1,0.05284956786459167,387
2,2,0.057292436158495004,387
1,1,0.4126244168064547,388
1,2,0.4711528688894735,388
2,1,0.053045911261660125,388
2,2,0.0631768030424117,388
1,1,0.434606720009114,389
1,2,0.45786297375533597,389
2,1,0.04780141272127656,389
2,2,0.059728893514273476,389
1,1,0.4150432584697944,390
1,2,0.47168366068096046,390
2,1,0.054656779583321075,390
2,2,0.05861630126592412,390
1,1,0.4246862412847373,391
1,2,0.4580261341101685,391
2,1,0.04959749971816076,391
2,2,0.06769012488693339,391
1,1,0.4246287759273696,392
1,2,0.466600989373609,392
2,1,0.04776224338122923,392
2,2,0.061007991317792144,392
1,1,0.4237439973590783,393
1,2,0.45835986772754383,393
2,1,0.05172275179468153,393
2,2,0.06617338311869636,393
1,1,0.4249102017528769,394
1,2,0.4579976872945341,394
2,1,0.05779602324572096,394
2,2,0.059296087706868034,394
1,1,0.42131555398628767,395
1,2,0.46323962621401454,395
2,1,0.057104597488797496,395
2,2,0.05834022231090026,395
1,1,0.4287392837982329,396
1,2,0.4566690505007701,396
2,1,0.05268241469306423,396
2,2,0.06190925100793276,396
1,1,0.4175727790167946,397
1,2,0.46751053337724086,397
2,1,0.05247178512702336,397
2,2,0.062444902478941196,397
1,1,0.42446327351074997,398
1,2,0.46368074980236507,398
2,1,0.0486196732290582,398
2,2,0.06323630345782676,398
1,1,0.43238141568565736,399
1,2,0.46173018898919044,399
2,1,0.04937485190665762,399
2,2,0.056513543418494544,399
1,1,0.4155815825003159,400
1,2,0.46903478939981,400
2,1,0.05632123206343371,400
2,2,0.05906239603644036,400
1,1,0.4381177476823135,401
1,2,0.4592894486873481,401
2,1,0.04333192341285907,401
2,2,0.05926088021747931,401
1,1,0.425991710105025,402
1,2,0.4575405088922705,402
2,1,0.05534360955915693,402
2,2,0.06112417144354754,402
1,1,0.4332557392499135,403
1,2,0.45911569860300855,403
2,1,0.05241432623996498,403
2,2,0.05521423590711295,403
1,1,0.42922768495862285,404
1,2,0.4525637704626047,404
2,1,0.05494428720004632,404
2,2,0.06326425737872608,404
1,1,0.4228414743110204,405
1,2,0.46582778166750105,405
2,1,0.052536131405681294,405
2,2,0.05879461261579723,405
1,1,0.4295176813497092,406
1,2,0.45592140014529386,406
2,1,0.05083767664953676,406
2,2,0.06372324185546017,406
1,1,0.4199349156739869,407
1,2,0.4610929400424042,407
2,1,0.05497341976831167,407
2,2,0.06399872451529727,407
1,1,0.4265470629739666,408
1,2,0.46232140217398116,408
2,1,0.053940282303174894,408
2,2,0.05719125254887735,408
1,1,0.4325614901682843,409
1,2,0.45140064165367705,409
2,1,0.0540504408291277,409
2,2,0.061987427348910884,409
1,1,0.4425780998304918,410
1,2,0.4433676015844569,410
2,1,0.05305172248633525,410
2,2,0.061002576098716,410
1,1,0.42017192068651954,411
1,2,0.46466647025470953,411
2,1,0.05215599792954061,411
2,2,0.06300561112923031,411
1,1,0.4335034954826953,412
1,2,0.4568511782809438,412
2,1,0.04865820074926016,412
2,2,0.06098712548710074,412
1,1,0.4234005224571858,413
1,2,0.46600140413250724,413
2,1,0.05366714335697187,413
2,2,0.05693093005333513,413
1,1,0.4367782834404764,414
1,2,0.44512045174903947,414
2,1,0.052432469562177474,414
2,2,0.0656687952483066,414
1,1,0.42537019265740306,415
1,2,0.4513587127876294,415
2,1,0.05532625644445884,415
2,2,0.06794483811050873,415
1,1,0.42930446073496215,416
1,2,0.45786896647736247,416
2,1,0.051573871038472274,416
2,2,0.061252701749203095,416
1,1,0.4226353375437918,417
1,2,0.4709341857467821,417
2,1,0.04745696161578119,417
2,2,0.05897351509364495,417
1,1,0.42754939424613125,418
1,2,0.45511963890409035,418
2,1,0.055900355079935765,418
2,2,0.06143061176984267,418
1,1,0.4192952177103903,419
1,2,0.462389513624914,419
2,1,0.053009808376492565,419
2,2,0.06530546028820317,419
1,1,0.4275546686564026,420
1,2,0.4552971532935962,420
2,1,0.05341243375763373,420
2,2,0.06373574429236746,420
1,1,0.422953105243362,421
1,2,0.46211808274415167,421
2,1,0.05363991468051776,421
2,2,0.06128889733196863,421
1,1,0.42881404698612535,422
1,2,0.4523861027104763,422
2,1,0.057332111866276333,422
2,2,0.061467738437122055,422
1,1,0.43472145233338866,423
1,2,0.44849797808761416,423
2,1,0.05479927945951685,423
2,2,0.061981290119480364,423
1,1,0.42316714438829206,424
1,2,0.4576015068734299,424
2,1,0.058128848731045894,424
2,2,0.0611025000072322,424
1,1,0.424453422800089,425
1,2,0.4699066742493732,425
2,1,0.05168809113372037,425
2,2,0.05395181181681742,425
1,1,0.42738878407309155,426
1,2,0.4571484128920626,426
2,1,0.051391051127420144,426
2,2,0.06407175190742567,426
1,1,0.41610818982700615,427
1,2,0.46548836900279333,427
2,1,0.05895438160447839,427
2,2,0.059449059565722176,427
1,1,0.4283747976541385,428
1,2,0.4607614866726328,428
2,1,0.05189801948642415,428
2,2,0.05896569618680462,428
1,1,0.4184783456711871,429
1,2,0.4604728807274682,429
2,1,0.053876076085680236,429
2,2,0.06717269751566445,429
1,1,0.4293375924601334,430
1,2,0.4593338499058806,430
2,1,0.051021023838144115,430
2,2,0.06030753379584185,430
1,1,0.42299063941386494,431
1,2,0.4668678363729009,431
2,1,0.05017693838900234,431
2,2,0.059964585824231816,431
1,1,0.4193667195269456,432
1,2,0.4714312544461831,432
2,1,0.052039460184062636,432
2,2,0.05716256584280863,432
1,1,0.4311175040518522,433
1,2,0.4606667693956006,433
2,1,0.05081238182202914,433
2,2,0.057403344730518086,433
1,1,0.42836248015686457,434
1,2,0.4584404053584658,434
2,1,0.051873606029171716,434
2,2,0.06132350845549786,434
1,1,0.4170939184265189,435
1,2,0.4674524773324629,435
2,1,0.053229233735904775,435
2,2,0.06222437050511342,435
1,1,0.4179501984191888,436
1,2,0.4681596822060917,436
2,1,0.0531078842914405,436
2,2,0.06078223508327895,436
1,1,0.4309378055892904,437
1,2,0.4527323868814112,437
2,1,0.05203920861377056,437
2,2,0.06429059891552784,437
1,1,0.4262113611426631,438
1,2,0.46158173569163735,438
2,1,0.05316929790731648,438
2,2,0.059037605258383044,438
1,1,0.4287845888777767,439
1,2,0.45984483106081037,439
2,1,0.05238177334739435,439
2,2,0.058988806714018564,439
1,1,0.4294775767317286,440
1,2,0.4493863511234242,440
2,1,0.0577248962502717,440
2,2,0.06341117589457551,440
1,1,0.428938652967981,441
1,2,0.456799886576709,441
2,1,0.05258445971348449,441
2,2,0.06167700074182547,441
1,1,0.4254081164285585,442
1,2,0.4606831458598033,442
2,1,0.05318676201934943,442
2,2,0.06072197569228871,442
1,1,0.42895114809197976,443
1,2,0.4579445983771058,443
2,1,0.0516644838497501,443
2,2,0.06143976968116431,443
1,1,0.43024333694305994,444
1,2,0.4557322078647991,444
2,1,0.05143952259416276,444
2,2,0.06258493259797819,444
1,1,0.43046011538394496,445
1,2,0.46282875299388426,445
2,1,0.0519807800392401,445
2,2,0.05473035158293064,445
1,1,0.40867087066501645,446
1,2,0.48087732681229806,446
2,1,0.050017436881318246,446
2,2,0.06043436564136724,446
1,1,0.43184035715970526,447
1,2,0.45135362297689896,447
2,1,0.05122768402187837,447
2,2,0.06557833584151745,447
1,1,0.4282941726366736,448
1,2,0.46120406963351823,448
2,1,0.05057958311068489,448
2,2,0.0599221746191233,448
1,1,0.43208990547130244,449
1,2,0.4510315047480142,449
2,1,0.056794087680204317,449
2,2,0.060084502100479054,449
1,1,0.4241563411003736,450
1,2,0.46167705641378454,450
2,1,0.056577814063615575,450
2,2,0.057588788422226304,450
1,1,0.42602226451222147,451
1,2,0.4608264655638869,451
2,1,0.05251199502627797,451
2,2,0.0606392748976137,451
1,1,0.4283260751156142,452
1,2,0.4598318660090112,452
2,1,0.05219617050160827,452
2,2,0.05964588837376631,452
1,1,0.4289277280813125,453
1,2,0.4562560038623244,453
2,1,0.0554903291197294,453
2,2,0.05932593893663367,453
1,1,0.4249050744480044,454
1,2,0.45907534015113444,454
2,1,0.055622112804221344,454
2,2,0.06039747259663981,454
1,1,0.4309674347110434,455
1,2,0.45246412172942535,455
2,1,0.05128245708694884,455
2,2,0.06528598647258241,455
1,1,0.43188821877744055,456
1,2,0.45666098671237493,456
2,1,0.052409081591093344,456
2,2,0.05904171291909118,456
1,1,0.4119441808128459,457
1,2,0.47621251451062124,457
2,1,0.04977106131806465,457
2,2,0.062072243358468206,457
1,1,0.42586825366749687,458
1,2,0.4566143711164751,458
2,1,0.05609528649170204,458
2,2,0.06142208872432598,458
1,1,0.4273456564572603,459
1,2,0.4596443678741918,459
2,1,0.04930217576852193,459
2,2,0.06370779990002598,459
1,1,0.4319631240922996,460
1,2,0.45089529524083644,460
2,1,0.053705060929991937,460
2,2,0.06343651973687205,460
1,1,0.4245564977826766,461
1,2,0.4627171323552745,461
2,1,0.05170183704900764,461
2,2,0.06102453281304126,461
1,1,0.41591985191355774,462
1,2,0.4670082402199381,462
2,1,0.05593784350982998,462
2,2,0.06113406435667422,462
1,1,0.4238188996330939,463
1,2,0.4622310582878046,463
2,1,0.05121469988869747,463
2,2,0.06273534219040407,463
1,1,0.43234470418485377,464
1,2,0.45490370986657175,464
2,1,0.054569187085306836,464
2,2,0.05818239886326763,464
1,1,0.4321435250178445,465
1,2,0.4603485586736787,465
2,1,0.04857048848130553,465
2,2,0.05893742782717126,465
1,1,0.43152992822228264,466
1,2,0.4589257547443614,466
2,1,0.052296181452968216,466
2,2,0.057248135580387716,466
1,1,0.4423778715806215,467
1,2,0.44395483467696373,467
2,1,0.05598708100500149,467
